date,name,category,value
2022/1/1,云南白药集团,,36373.92
2022/1/1,贵研铂业,,36350.91
2022/1/1,唐山冀东水�?Electronics,,
2022/1/1,中国医药健康产业,,36234.41
2022/1/1,蔚来集团,,36136.42
2022/1/1,中国银河证券,,35983.99
2022/1/1,中国大冶有色金属矿业,,35677.66
2022/1/1,徽商银行,,35514.4
2022/1/1,传化智联,,35511.76
2022/1/1,浙江华友钴业,,35316.55
2022/1/1,江铃汽车,,35221.31
2022/1/1,浙农集团,,35143.83
2022/1/1,中芯国际集成电路制�?Luxury,,
2022/1/1,淄博齐翔腾达化工,,34892.07
2022/1/1,仁恒置地集团,,34833.13
2022/1/1,中国电力国际发展,,34734.29
2022/1/1,上海百联集团,,34650.15
2022/1/1,华东医药,,34563.3
2022/1/1,河南神火煤电,,34451.57
2022/1/1,申万宏源集团,,34307.43
2022/1/1,上海国际港务（集团）,,34288.7
2022/1/1,广发证券,,34249.99
2022/1/1,中国航发动力,,34102.19
2022/1/1,中航沈飞,,34088.36
2022/1/1,阿特斯太阳能,,34045.66
2022/1/1,海南航空控股,,34002.02
2022/1/1,山东黄金矿业,,33934.96
2022/1/1,远东宏信,,33643.92
2022/1/1,华润啤酒（控股）,,33387
2022/1/1,山鹰国际控股公司,,33032.81
2022/1/1,山东晨鸣纸业集团,,33019.81
2022/1/1,浙江大华技�?Automotive,,
2022/1/1,中航西安飞机工业集团,,32699.77
2022/1/1,华新水泥,,32464.08
2022/1/1,上海实业控股,,32160.8
2022/1/1,中国联塑集团控股,,32057.58
2022/1/1,山东太阳纸业,,31996.64
2022/1/1,北京东方雨虹防水技�?Technology,,
2022/1/1,厦门钨业,,31852.2
2022/1/1,天马微电�?Business Services,,
2022/1/1,鲁西化工集团,,31794.34
2022/1/1,苏州东山精密制�?Diversified,,
2022/1/1,深圳能源集团,,31569.55
2022/1/1,冀中能�?Automotive,,
2022/1/1,浙江甬金金属科技,,31365.97
2022/1/1,德邦物流,,31359.07
2022/1/1,北京大北农科技集团,,31328.08
2022/1/1,安道�?Technology,,
2022/1/1,中国石油集团资本,,30963.93
2022/1/1,新疆八一钢铁,,30879.27
2022/1/1,重庆农村商业银行,,30841.8
2022/1/1,重庆智飞生物制品,,30652.42
2022/1/1,上海电力,,30631.32
2022/1/1,爱奇�?FMCG,,
2022/1/1,江苏长电科技,,30502.42
2022/1/1,中国北方稀�?集团)高科技,,30408.4
2022/1/1,中通快递（开曼）,,30405.84
2022/1/1,广东领益智�?Sporting Goods,,
2022/1/1,保利置业集团,,30305.41
2022/1/1,青岛啤酒,,30166.81
2022/1/1,中信建投证券,,29872.02
2022/1/1,平顶山天安煤�?Retail,,
2022/1/1,农夫山泉,,29696.41
2022/1/1,超威动力控股,,29488.82
2022/1/1,禾丰食品,,29468.93
2022/1/1,招商证券,,29428.9
2022/1/1,杭州银行,,29360.87
2022/1/1,京沪高速铁�?FMCG,,
2022/1/1,郑州煤矿机械集团,,29293.53
2022/1/1,光明乳业,,29205.99
2022/1/1,中海油田服务,,29203
2022/1/1,渤海银行,,29194.36
2022/1/1,江苏国信,,28879.26
2022/1/1,天山铝业集团,,28744.77
2022/1/1,山东南山铝业,,28725.02
2022/1/1,广西柳工机械,,28700.73
2022/1/1,庞大汽贸集团,,28633.04
2022/1/1,卫星化学,,28557.04
2022/1/1,同方,,28456.35
2022/1/1,华峰化学,,28367.2
2022/1/1,好未来教育集�?Automotive,,
2022/1/1,中国船舶重工集团动力,,28208.97
2022/1/1,石药集团,,27866.87
2022/1/1,五矿资源,,27451.13
2022/1/1,明阳智慧能源集团公司,,27158.05
2022/1/1,永泰能源,,27080.48
2022/1/1,禹洲集团控股,,27071.24
2022/1/1,理想汽车,,27009.78
2022/1/1,理文造纸,,26984.48
2022/1/1,雅迪集团控股,,26967.53
2022/1/1,中建西部建设,,26926.36
2022/1/1,河南豫光金铅,,26890.67
2022/1/1,中国生物制药,,26861.36
2022/1/1,渤海租赁,,26790.61
2022/1/1,宝业集团,,26781.56
2022/1/1,浙江英特集团,,26730.98
2022/1/1,弘阳地产集团,,26666.98
2022/1/1,山东华鲁恒升化工,,26635.86
2022/1/1,深圳控股,,26601.75
2022/1/1,天虹纺织集团,,26521.19
2022/1/1,东华能源,,26367.07
2022/1/1,烽火通信科技,,26314.98
2022/1/1,凌源钢铁,,26153.65
2022/1/1,中国有色矿业,,26132.37
2022/1/1,上海振华重工（集团）,,25977.98
2022/1/1,江苏恒瑞医药,,25905.53
2022/1/1,光明房地产集�?Luxury,,
2022/1/1,厦门国际港务,,25690.11
2022/1/1,嘉事堂药�?Luxury,,
2022/1/1,合生创展集团,,25509.38
2022/1/1,苏州金螳螂建筑装�?Financial Services,,
2022/1/1,江苏洋河酒厂,,25350.18
2022/1/1,申能,,25312.77
2022/1/1,信义玻璃控股,,25281.07
2022/1/1,深圳迈瑞生物医疗电子,,25269.58
2022/1/1,申通快�?Media,,
2022/1/1,中粮糖业控股,,25160.47
2022/1/1,佛山市海天调味食�?Automotive,,
2022/1/1,广汇能源,,24864.95
2022/1/1,联华超市,,24759.66
2022/1/1,港中旅华贸国际物�?Alcohol,,
2022/1/1,粤海投资,,24663.86
2022/1/1,中国山水水泥集团,,24659.54
2022/1/1,内蒙古电投能�?Financial Services,,
2022/1/1,河南明泰铝业,,24612.62
2022/1/1,招商局能源运输,,24412.23
2022/1/1,东方证券,,24370.39
2022/1/1,无锡市太极实�?Logistics,,
2022/1/1,北京城建投资发展,,24184.27
2022/1/1,上海农村商业银行,,24164.32
2022/1/1,金融街控�?Alcohol,,
2022/1/1,阳光电源,,24136.6
2022/1/1,上海韦尔半导�?Apparel,,
2022/1/1,申洲国际集团控股,,23845.01
2022/1/1,合景泰富集团控股,,23844.72
2022/1/1,国信证券,,23818.04
2022/1/1,上海梅林正广�?Technology,,
2022/1/1,湖北兴发化工集团,,23606.68
2022/1/1,福耀玻璃工业集团,,23603.06
2022/1/1,中国美东汽车控股,,23576.69
2022/1/1,天地科技,,23570.71
2022/1/1,航天信息,,23515.54
2022/1/1,广州农村商业银行,,23480.53
2022/1/1,中粮生物科技,,23468.55
2022/1/1,中铝国际工程,,23348.2
2022/1/1,宁夏宝丰能源集团,,23299.94
2022/1/1,深圳市天�?集团),,23269.33
2022/1/1,宇通客�?Automotive,,
2022/1/1,唐山三友化工,,23182.25
2022/1/1,北控水务集团,,23140.52
2022/1/1,中国第一重型机械公司,,23128.29
2022/1/1,宁波舟山�?Business Services,,
2022/1/1,德信中国控股,,23109.07
2022/1/1,无锡药明康德新药开�?Electronics,,
2022/1/1,欧菲光集�?Automotive,,
2022/1/1,葫芦岛锌�?Luxury,,
2022/1/1,深圳华强实业,,22840.58
2022/1/1,梅花生物科技集团,,22836.89
2022/1/1,纳思达,,22791.66
2022/1/1,淮河能源(集团),,22776.75
2022/1/1,中国飞鹤,,22776.27
2021/1/1,中国石油化工,,2105984
2021/1/1,中国石油天然气,,1933836
2021/1/1,中国建筑,,1615023.33
2021/1/1,中国平安保险（集团）,,1218315
2021/1/1,中国中铁,,974748.79
2021/1/1,中国铁建,,910324.76
2021/1/1,中国工商银行,,882665
2021/1/1,中国人寿保险,,824961
2021/1/1,中国移动,,768070
2021/1/1,中国建设银行,,755858
2021/1/1,京东集团,,745801.89
2021/1/1,上海汽车集团,,742132.45
2021/1/1,中国农业银行,,657961
2021/1/1,阿里巴巴集团控股,,644208
2021/1/1,中国交通建�?Electronics,,
2021/1/1,中国人民保险集团,,583696
2021/1/1,中国银行,,565531
2021/1/1,中国恒大集团,,507248
2021/1/1,中国中信,,491737.55
2021/1/1,腾讯控股,,482064
2021/1/1,碧桂园控�?Financial Services,,
2021/1/1,国药控股,,456414.61
2021/1/1,绿地控股集团,,456061.99
2021/1/1,厦门建发,,432949.49
2021/1/1,中国太平洋保险（集团�?Luxury,,
2021/1/1,万科企业,,419111.68
2021/1/1,联想控股,,417566.85
2021/1/1,物产中大集团,,403966.35
2021/1/1,中国电力建设,,401955.48
2021/1/1,中国冶金科工,,400114.62
2021/1/1,中国电信,,393561
2021/1/1,厦门象屿,,360214.78
2021/1/1,厦门国贸集团,,351088.95
2021/1/1,海航科技,,336693.94
2021/1/1,江西铜业,,318563.17
2021/1/1,中国联合网络通信,,303838.07
2021/1/1,招商银行,,290482
2021/1/1,中国邮政储蓄银行,,286202
2021/1/1,美的集团,,285709.73
2021/1/1,宝山钢铁,,284436.5
2021/1/1,中国能源建设,,270327.66
2021/1/1,中国建材,,254762
2021/1/1,苏宁易购集团,,252295.67
2021/1/1,交通银�?Luxury,,
2021/1/1,小米集团,,245865.63
2021/1/1,保利发展控股集团,,243207.86
2021/1/1,中国太平保险控股,,240211.71
2021/1/1,中国神华能源,,233263
2021/1/1,上海建工集团,,231327.23
2021/1/1,融创中国控股,,230587.34
2021/1/1,中国中车,,227656.04
2021/1/1,兖州煤业,,214991.82
2021/1/1,海尔智家,,209725.82
2021/1/1,新华人寿保险,,206538
2021/1/1,兴业银行,,203137
2021/1/1,潍柴动力,,197491.09
2021/1/1,上海浦东发展银行,,196384
2021/1/1,上海医药集团,,191909.16
2021/1/1,中国铝业,,185994.25
2021/1/1,中国民生银行,,184951
2021/1/1,龙湖集团控股,,184547.3
2021/1/1,华润置地,,179587.27
2021/1/1,华润医药集团,,178236.19
2021/1/1,北京汽车,,176973
2021/1/1,万洲国际,,176502.69
2021/1/1,安徽海螺水泥,,176242.68
2021/1/1,紫金矿业集团,,171501.34
2021/1/1,中远海运控股,,171258.83
2021/1/1,珠海格力电器,,170497.42
2021/1/1,华能国际电力,,169439.19
2021/1/1,中国再保险（集团�?Apparel,,
2021/1/1,广汇汽车服务集团公司,,158442.1
2021/1/1,比亚�?Automotive,,
2021/1/1,中国海洋石油,,155372
2021/1/1,顺丰控股,,153986.87
2021/1/1,恒力石化,,152373.4
2021/1/1,中升集团控股,,148348.07
2021/1/1,新城发展控股,,146118.72
2021/1/1,中国光大银行,,142479
2021/1/1,中国中煤能源,,140961.3
2021/1/1,上海电气集团,,137285.06
2021/1/1,复星国际,,136629.48
2021/1/1,京东方科技集团,,135552.57
2021/1/1,世茂集团控股,,135352.76
2021/1/1,招商局蛇口工业区控�?Diversified,,
2021/1/1,陕西建工集团,,127723.08
2021/1/1,中国通信服务,,122648.94
2021/1/1,湖南华菱钢铁,,116527.98
2021/1/1,国电电力发展,,116421.16
2021/1/1,美团,,114794.51
2021/1/1,一汽解放集�?Business Services,,
2021/1/1,洛阳栾川钼业集团,,112981.02
2021/1/1,九州通医药集�?Sporting Goods,,
2021/1/1,中国化学工程,,109994.81
2021/1/1,新希望六�?Apparel,,
2021/1/1,昆仑能源,,109251
2021/1/1,浙商中拓集团,,108976.53
2021/1/1,北京金隅集团,,108004.88
2021/1/1,东风汽车集团,,107964
2021/1/1,河钢,,107657.06
2021/1/1,荣盛石化,,107264.99
2021/1/1,百度集团,,107074
2021/1/1,长城汽车,,103307.61
2021/1/1,唯品会控�?Logistics,,
2021/1/1,中兴通讯,,101450.67
2021/1/1,华夏幸福基业,,101208.52
2021/1/1,鞍钢,,100903
2021/1/1,中国信达资产管理,,100134
2021/1/1,三一重工,,100054.28
2021/1/1,铜陵有色金属集团,,99438.07
2021/1/1,苏美�?Beverages,,
2021/1/1,中国重汽（香港）,,98197.98
2021/1/1,贵州茅台�?Automotive,,
2021/1/1,内蒙古伊利实业集�?FMCG,,
2021/1/1,大唐国际发电,,95614.42
2021/1/1,华夏银行,,95309
2021/1/1,陕西煤业,,94860.27
2021/1/1,四川长虹电器,,94448.17
2021/1/1,中国国际海运集装箱（集团�?Business Services,,
2021/1/1,永辉超市,,93199.11
2021/1/1,中国南方航空,,92561
2021/1/1,立讯精密工业,,92501.26
2021/1/1,吉利汽车控股,,92113.88
2021/1/1,神州数码集团,,92060.44
2021/1/1,华电国际电力,,90744.02
2021/1/1,云南铜业,,88238.51
2021/1/1,新奥天然�?Diversified,,
2021/1/1,金科地产集团,,87704.41
2021/1/1,山东钢铁,,87316.71
2021/1/1,恒逸石�?FMCG,,
2021/1/1,中国宏桥集团,,86144.64
2021/1/1,广州富力地产,,85891.78
2021/1/1,重庆长安汽车,,84565.54
2021/1/1,中国外运,,84536.84
2021/1/1,新疆中泰化学,,84197.02
2021/1/1,金地（集团）,,83982.16
2021/1/1,阳光城集�?Luxury,,
2021/1/1,深圳华侨�?Business Services,,
2021/1/1,马鞍山钢�?Restaurants,,
2021/1/1,中国铁塔,,81099
2021/1/1,雅居乐集团控�?Media,,
2021/1/1,北京首钢,,79951.18
2021/1/1,多喜爱集�?Electronics,,
2021/1/1,江苏中南建设集团,,78600.85
2021/1/1,TCL科技集团,,76830.4
2021/1/1,厦门信达,,76276.33
2021/1/1,中国蒙牛乳业,,76034.84
2021/1/1,温氏食品集团,,74938.91
2021/1/1,中信泰富特钢集团,,74728.37
2021/1/1,徐工集团工程机械,,73968.15
2021/1/1,河南双汇投资发展,,73935.19
2021/1/1,网易公司,,73667.13
2021/1/1,万华化学集团,,73432.97
2021/1/1,中国核工业建�?Logistics,,
2021/1/1,卓尔智联集团,,72769.43
2021/1/1,中国航油（新加坡�?Luxury,,
2021/1/1,新余钢铁,,72411.93
2021/1/1,大秦铁路,,72321.86
2021/1/1,旭辉控股（集团）,,71798.66
2021/1/1,荣盛房地产发�?Alcohol,,
2021/1/1,龙光集团,,71079.73
2021/1/1,中国石油集团工程,,70698.46
2021/1/1,中国广核电力,,70584.71
2021/1/1,贝壳,,70480.98
2021/1/1,中国国际航空,,69503.75
2021/1/1,冠捷电子科技,,68555.5
2021/1/1,中国永达汽车服务控股,,68533.85
2021/1/1,深圳市怡亚通供应链,,68256.1
2021/1/1,中石化石油工程技术服�?Media,,
2021/1/1,中国奥园集团,,67793.79
2021/1/1,山西太钢不锈�?Alcohol,,
2021/1/1,五矿发展,,67321.6
2021/1/1,中梁控股集团,,65940.57
2021/1/1,绿城中国控股,,65782.53
2021/1/1,中联重科,,65108.94
2021/1/1,北京银行,,64299
2021/1/1,深圳市爱施德,,64189.96
2021/1/1,山东黄金矿业,,63664.03
2021/1/1,杭州海康威视数字技�?Beverages,,
2021/1/1,广州汽车集团,,63156.99
2021/1/1,浪潮电子信息产业,,63037.99
2021/1/1,伟仕佳杰控股,,62217.1
2021/1/1,华润电力控股,,61851.54
2021/1/1,广州白云山医药集�?Automotive,,
2021/1/1,白银有色集团,,61422.7
2021/1/1,四川路桥建设集团,,61069.91
2021/1/1,北京控股,,60834.74
2021/1/1,广东海大集团,,60323.86
2021/1/1,中国金茂控股集团,,60053.88
2021/1/1,天音通信控股,,59783.76
2021/1/1,紫光,,59704.89
2021/1/1,拼多�?Business Services,,
2021/1/1,内蒙古包钢钢�?Sporting Goods,,
2021/1/1,远大产业控股,,59041.46
2021/1/1,中国东方航空,,58639
2021/1/1,上海钢联电子商务,,58521.23
2021/1/1,中国长江电力,,57783.37
2021/1/1,北汽福田汽车,,57765.4
2021/1/1,歌尔,,57742.74
2021/1/1,宜宾五粮�?Retail,,
2021/1/1,安徽建工集团,,56972.44
2021/1/1,远洋集团控股,,56510.63
2021/1/1,东方海外(国际),,56500.34
2021/1/1,牧原食品,,56277.07
2021/1/1,新疆金风科技,,56265.11
2021/1/1,佳兆业集团控�?Alcohol,,
2021/1/1,重庆建工集团,,55300.19
2021/1/1,中国船舶工业,,55243.54
2021/1/1,柳州钢铁,,54693.99
2021/1/1,隆基绿能科技,,54583.18
2021/1/1,中信证券,,54382.73
2021/1/1,中化国际（控股）,,54161.94
2021/1/1,上海隧道工程,,54006.25
2021/1/1,天能动力国际,,53525.04
2021/1/1,玖龙纸业（控股）,,53392.08
2021/1/1,南京钢铁,,53122.86
2021/1/1,中国旅游集团中免,,52596.84
2021/1/1,美的置业控股,,52483.61
2021/1/1,淮北矿业控股,,52369.48
2021/1/1,中石化炼化工�?集团),,52352.58
2021/1/1,中国核能电力,,52276.45
2021/1/1,云南云天�?Financial Services,,
2021/1/1,陆家嘴国际金融资产交易市�?Automotive,,
2021/1/1,江苏银行,,52026.2
2021/1/1,老凤�?Diversified,,
2021/1/1,闻泰科技,,51706.63
2021/1/1,浙江浙能电力,,51684.43
2021/1/1,珠海华发实业,,51006.3
2021/1/1,上海银行,,50746.12
2021/1/1,康佳集团,,50351.84
2021/1/1,宁德时代新能源科技,,50319.49
2021/1/1,中国航空科技工业,,50117.15
2021/1/1,华润燃气控股,,49680.01
2021/1/1,江西正邦科技,,49166.31
2021/1/1,中储发展,,48830.14
2021/1/1,本钢板材,,48684.79
2021/1/1,福建三钢闽光,,48636.35
2021/1/1,天津友发钢管集团,,48418.7
2021/1/1,海信家电集团,,48392.87
2021/1/1,欧菲光集�?Luxury,,
2021/1/1,融信中国控股,,48302.5
2021/1/1,中金黄金,,47995.32
2021/1/1,宁波均胜电子,,47889.84
2021/1/1,浙商银行,,47703
2021/1/1,环旭电子,,47696.23
2021/1/1,宁波金田铜业(集团),,46829.26
2021/1/1,祥生控股(集团),,46664
2021/1/1,浙江海亮,,46520.09
2021/1/1,越秀地产,,46234.26
2021/1/1,桐昆集团,,45832.69
2021/1/1,TCL电子控股,,45312.44
2021/1/1,重药控股,,45219.57
2021/1/1,云南锡业,,44795.28
2021/1/1,中国铁路物资,,44466.88
2021/1/1,北京首都开�?Financial Services,,
2021/1/1,通威,,44200.27
2021/1/1,特变电工,,44166
2021/1/1,国机汽车,,44134.81
2021/1/1,国美零售控股,,44119.11
2021/1/1,江苏中天科技,,44065.73
2021/1/1,建业地产,,43304.42
2021/1/1,新兴铸管,,42960.92
2021/1/1,四川蓝光发展,,42957.38
2021/1/1,中国海外宏洋集团,,42909.06
2021/1/1,安徽江淮汽车集团,,42905.97
2021/1/1,天茂实业集团,,41200.41
2021/1/1,宁波银行,,41111
2021/1/1,北京蓝色光标数据科技,,40526.89
2021/1/1,河北建设集团,,40149.92
2021/1/1,中国铁路通信信号,,40124.48
2021/1/1,创维集团,,40093
2021/1/1,深圳市海王生物工�?Alcohol,,
2021/1/1,南京医药,,39817.36
2021/1/1,国投电力控股,,39320.36
2021/1/1,海信视像科技,,39314.72
2021/1/1,中国医药健康产业,,39311.75
2021/1/1,盛屯矿业集团,,39236.19
2021/1/1,中国东方集团控股,,39149.62
2021/1/1,时代中国控股,,38576.69
2021/1/1,国电南瑞科技,,38502.41
2021/1/1,大悦城控股集�?Technology,,
2021/1/1,海通证�?Automotive,,
2021/1/1,中国光大环境(集团),,38174.47
2021/1/1,舜宇光学科技（集团）,,38001.76
2021/1/1,江苏汇鸿国际集团,,37858.19
2021/1/1,深圳传音控股,,37791.89
2021/1/1,东方电气,,37282.87
2021/1/1,甘肃酒钢集团宏兴钢铁,,37021.05
2021/1/1,新凤鸣集�?Media,,
2021/1/1,蓝思科技,,36939.13
2021/1/1,浙江交通科技,,36737.72
2021/1/1,瑞茂通供应链管理,,36664.92
2021/1/1,正荣地产集团,,36126.09
2021/1/1,山东恒邦冶炼,,36053.11
2021/1/1,华润水泥控股,,35649.28
2021/1/1,安踏体育用品,,35512
2021/1/1,宝龙地产控股,,35495.3
2021/1/1,唐山冀东水�?Luxury,,
2021/1/1,山煤国际能源集团,,35422.06
2021/1/1,上海百联集团,,35209.41
2021/1/1,国泰君安证券,,35200.28
2021/1/1,大明国际控股,,35133.1
2021/1/1,晶科能源控股,,35129.46
2021/1/1,金发科技,,35061.17
2021/1/1,圆通速�?Apparel,,
2021/1/1,中国船舶重工,,34906.19
2021/1/1,金辉控股(集团),,34875.17
2021/1/1,南京银行,,34465.48
2021/1/1,山东高速路桥集�?Business Services,,
2021/1/1,宝胜科技创新,,34138.5
2021/1/1,内蒙古伊泰煤�?Automotive,,
2021/1/1,中国黄金集团黄金珠宝,,33787.63
2021/1/1,山西焦煤能源集团,,33756.58
2021/1/1,华东医药,,33683.06
2021/1/1,韵达控股,,33500.43
2021/1/1,中航西安飞机工业集团,,33484.28
2021/1/1,浙江正泰电器,,33253.06
2021/1/1,中海油能源发�?Electronics,,
2021/1/1,江铃汽车,,33095.73
2021/1/1,云南白药集团,,32742.77
2021/1/1,中骏集团控股,,32572.6
2021/1/1,渤海银行,,32492.17
2021/1/1,杭州钢铁,,32425.2
2021/1/1,中国国际金融,,32401.8
2021/1/1,江苏亨通光�?Sporting Goods,,
2021/1/1,徽商银行,,32290.4
2021/1/1,安阳钢铁,,31895.88
2021/1/1,广州发展集团,,31710.47
2021/1/1,广东韶钢松山,,31555.54
2021/1/1,华润啤酒（控股）,,31448
2021/1/1,华泰证券,,31444.55
2021/1/1,苏州金螳螂建筑装�?Restaurants,,
2021/1/1,山西华阳集团新能,,31181.47
2021/1/1,好未来教育集�?Electronics,,
2021/1/1,山东晨鸣纸业集团,,30736.52
2021/1/1,合生创展集团,,30571.49
2021/1/1,北方华锦化学工业,,30437.44
2021/1/1,深圳市中金岭南有色金�?Financial Services,,
2021/1/1,江苏国泰国际集团,,30137.78
2021/1/1,中国石油集团资本,,30127.42
2021/1/1,百世集团,,29995.03
2021/1/1,合景泰富集团控股,,29742.06
2021/1/1,爱奇�?Technology,,
2021/1/1,欣旺达电�?Financial Services,,
2021/1/1,云南铝业,,29573.1
2021/1/1,天合光能,,29417.97
2021/1/1,申万宏源集团,,29409.19
2021/1/1,海南航空控股,,29401.03
2021/1/1,中国大冶有色金属矿业,,29387.56
2021/1/1,华新水泥,,29356.52
2021/1/1,天马微电�?Electronics,,
2021/1/1,广发证券,,29153.49
2021/1/1,东华能源,,29081.75
2021/1/1,远东宏信,,29041.8
2021/1/1,中海油田服务,,28959.2
2021/1/1,贵研铂业,,28926.48
2021/1/1,浙农集团,,28747.25
2021/1/1,龙源电力集团,,28667.18
2021/1/1,中国航发动力,,28632.62
2021/1/1,海底捞国际控�?Alcohol,,
2021/1/1,杭州滨江房产集团,,28596.8
2021/1/1,西部矿业,,28550.15
2021/1/1,安道�?Diversified,,
2021/1/1,中国电力国际发展,,28711.82
2021/1/1,上海华谊集团,,28418.59
2021/1/1,广东电力发展,,28329.07
2021/1/1,重庆农村商业银行,,28186.18
2021/1/1,广东领益智�?Automotive,,
2021/1/1,苏州东山精密制�?Luxury,,
2021/1/1,中国联塑集团控股,,28073.06
2021/1/1,保利置业集团,,27818.01
2021/1/1,青岛啤酒,,27759.71
2021/1/1,江苏恒瑞医药,,27734.6
2021/1/1,德邦物流,,27503.45
2021/1/1,天山铝业集团,,27459.53
2021/1/1,渤海租赁,,27417.72
2021/1/1,中航沈飞,,27315.91
2021/1/1,超威动力控股,,27304.56
2021/1/1,瑞康医药集团,,27203.88
2021/1/1,庞大汽贸集团,,27385.61
2021/1/1,中国船舶重工集团动力,,27014.19
2021/1/1,中芯国际集成电路制�?Automotive,,
2021/1/1,郑州煤矿机械集团,,26519.39
2021/1/1,浙江大华技�?Restaurants,,
2021/1/1,江苏长电科技,,26463.99
2021/1/1,联华超市,,26331.16
2021/1/1,上海国际港务（集团）,,26119.46
2021/1/1,山西潞安环保能源开�?Technology,,
2021/1/1,同方,,25907.05
2021/1/1,晶澳太阳能科技,,25846.52
2021/1/1,宝业集团,,25275.45
2021/1/1,京沪高速铁�?Luxury,,
2021/1/1,光明乳业,,25222.72
2021/1/1,中通快递（开曼）,,25214.29
2021/1/1,浙江英特集团,,25008.2
2021/1/1,山鹰国际控股公司,,24969.15
2021/1/1,石药集团,,24942.2
2021/1/1,杭州银行,,24805.68
2021/1/1,淄博齐翔腾达化工,,24685.92
2021/1/1,重庆钢铁,,24489.94
2021/1/1,招商证券,,24277.67
2021/1/1,延长石油国际,,24239.47
2021/1/1,上海电力,,24202.84
2021/1/1,上海实业控股,,24133.47
2021/1/1,哈尔滨电�?Apparel,,
2021/1/1,阿特斯太阳能,,23979.47
2021/1/1,仁恒置地集团,,23918.08
2021/1/1,上海梅林正广�?Luxury,,
2021/1/1,禾丰食品,,23817.6
2021/1/1,中国生物制药,,23647.22
2021/1/1,中天金融集团,,23437.01
2021/1/1,中建西部建设,,23423.1
2021/1/1,中信建投证券,,23350.88
2021/1/1,嘉事堂药�?Business Services,,
2021/1/1,内蒙古鄂尔多斯资�?Automotive,,
2021/1/1,东方证券,,23133.95
2021/1/1,申洲国际集团控股,,23030.65
2021/1/1,中铝国际工程,,23025.95
2021/1/1,理文造纸,,23004.38
2021/1/1,广西柳工机械,,23002.55
2021/1/1,农夫山泉,,22877.3
2021/1/1,佛山市海天调味食�?Financial Services,,
2021/1/1,江苏东方盛虹,,22777
2021/1/1,上海振华重工（集团）,,22655.14
2021/1/1,北控水务集团,,22553.17
2021/1/1,明阳智慧能源集团公司,,22456.99
2021/1/1,平顶山天安煤�?Automotive,,
2021/1/1,恒安国际集团,,22374
2021/1/1,山东南山铝业,,22298.99
2021/1/1,永泰能源,,22144.2
2021/1/1,航天信息,,21812.69
2021/1/1,花样年控股集�?FMCG,,
2021/1/1,北京东方雨虹防水技�?Diversified,,
2021/1/1,新疆八一钢铁,,21723.19
2021/1/1,上海世茂,,21705.34
2021/1/1,宇通客�?Electronics,,
2021/1/1,江苏国信,,21690.59
2021/1/1,宜宾天原集团,,21646.07
2021/1/1,传化智联,,21640.51
2021/1/1,山东太阳纸业,,21588.65
2021/1/1,中国天楹,,21867.49
2021/1/1,申通快�?Financial Services,,
2021/1/1,中化化肥控股,,21380.74
2021/1/1,重庆市迪马实�?Financial Services,,
2021/1/1,宁波舟山�?Business Services,,
2021/1/1,首创置业,,21247.86
2021/1/1,中国北方稀�?集团)高科技,,21245.93
2021/1/1,广州农村商业银行,,21218.41
2021/1/1,浙江华友钴业,,21186.84
2021/1/1,中粮糖业控股,,21129.16
2021/1/1,江苏洋河酒厂,,21101.05
2021/1/1,内蒙古西水创�?Automotive,,
2021/1/1,重庆百货大楼,,21077.42
2021/1/1,烽火通信科技,,21074.44
2021/1/1,深圳迈瑞生物医疗电子,,21025.85
2021/1/1,达利食品集团,,20961.71
2021/1/1,五矿资源,,20925.25
2021/1/1,耐世特汽车系统集�?Logistics,,
2021/1/1,中国山水水泥集团,,20891.45
2021/1/1,冀中能�?Automotive,,
2021/1/1,粤海投资,,20608.04
2021/1/1,玉柴国际,,20581.17
2021/1/1,天地科技,,20552.4
2021/1/1,深圳能源集团,,20454.51
2021/1/1,浙江甬金金属科技,,20443.42
2021/1/1,中国忠旺控股,,20401.56
2021/1/1,人福医药集团公司,,20368.92
2021/1/1,凌源钢铁,,20297.33
2021/1/1,河南豫光金铅,,20237.85
2021/1/1,中国美东汽车控股,,20207.45
2021/1/1,北京京能电力,,20097.48
2021/1/1,内蒙古霍林河露天煤业,,20073.92
2021/1/1,中粮生物科技,,19909.35
2021/1/1,福耀玻璃工业集团,,19906.59
2021/1/1,宁波建工,,19796.85
2021/1/1,中国旭阳集团,,19784.87
2021/1/1,天津广宇发展,,19750.57
2021/1/1,信利国际,,19717.3
2021/1/1,申能,,19708.86
2021/1/1,纳思达,,19585.19
2021/1/1,天虹纺织集团,,19576.94
2021/1/1,中原银行,,19427.8
2021/1/1,深圳市德赛电池科技,,19397.82
2021/1/1,华能澜沧江水�?,,
2021/1/1,中国机械设备工程,,19100.16
2021/1/1,天津泰达,,18834.71
2021/1/1,广西桂东电力,,18753.75
2021/1/1,中航资本控股,,18340.83
2021/1/1,湖北兴发化工集团,,18317.38
2021/1/1,携程集团,,18316
2021/1/1,开滦能源化�?,,
2021/1/1,金融街控�?,,
2021/1/1,江河创建集团,,18049.96
2021/1/1,北京北辰实业,,17995.98
2021/1/1,海澜之家集团,,17958.54
2021/1/1,阳煤化工,,17950.22
2021/1/1,龙元建设集团,,17786.68
2021/1/1,唐山三友化工,,17780.28
2021/1/1,鲁西化工集团,,17592.45
2021/1/1,木林�?,,
2020/1/1,中国石油化工,,2966193
2020/1/1,中国石油天然气,,2516810
